"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/06/2011","AQS","270750005","3","37","ug/m3 LC","105","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/07/2011","AQS","270750005","3","8.1","ug/m3 LC","34","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/08/2011","AQS","270750005","3","7.5","ug/m3 LC","31","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/09/2011","AQS","270750005","3","12.2","ug/m3 LC","51","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/11/2011","AQS","270750005","3","13","ug/m3 LC","53","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/12/2011","AQS","270750005","3","20.1","ug/m3 LC","68","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/13/2011","AQS","270750005","3","6.9","ug/m3 LC","29","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/14/2011","AQS","270750005","3","8.2","ug/m3 LC","34","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/15/2011","AQS","270750005","3","4.6","ug/m3 LC","19","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/16/2011","AQS","270750005","3","39.1","ug/m3 LC","110","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/17/2011","AQS","270750005","3","43.3","ug/m3 LC","120","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/18/2011","AQS","270750005","3","29.4","ug/m3 LC","87","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/19/2011","AQS","270750005","3","7.6","ug/m3 LC","32","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/20/2011","AQS","270750005","3","19.7","ug/m3 LC","67","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/21/2011","AQS","270750005","3","10.2","ug/m3 LC","43","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/22/2011","AQS","270750005","3","4.6","ug/m3 LC","19","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/23/2011","AQS","270750005","3","10.8","ug/m3 LC","45","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/24/2011","AQS","270750005","3","13.3","ug/m3 LC","54","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/25/2011","AQS","270750005","3","20.7","ug/m3 LC","69","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/26/2011","AQS","270750005","3","11.8","ug/m3 LC","49","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/27/2011","AQS","270750005","3","11.3","ug/m3 LC","47","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/28/2011","AQS","270750005","3","15.5","ug/m3 LC","58","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/29/2011","AQS","270750005","3","6.8","ug/m3 LC","28","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"09/30/2011","AQS","270750005","3","3.5","ug/m3 LC","15","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/01/2011","AQS","270750005","3","8.2","ug/m3 LC","34","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/02/2011","AQS","270750005","3","8.2","ug/m3 LC","34","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/03/2011","AQS","270750005","3","11.8","ug/m3 LC","49","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/04/2011","AQS","270750005","3","15.4","ug/m3 LC","58","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/05/2011","AQS","270750005","3","14.6","ug/m3 LC","56","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/06/2011","AQS","270750005","3","27.7","ug/m3 LC","84","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/07/2011","AQS","270750005","3","16.9","ug/m3 LC","61","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/09/2011","AQS","270750005","3","12","ug/m3 LC","50","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/10/2011","AQS","270750005","3","14.1","ug/m3 LC","55","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/11/2011","AQS","270750005","3","16.3","ug/m3 LC","60","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/12/2011","AQS","270750005","3","16.7","ug/m3 LC","61","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/13/2011","AQS","270750005","3","6","ug/m3 LC","25","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/14/2011","AQS","270750005","3","3","ug/m3 LC","13","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/15/2011","AQS","270750005","3","2.5","ug/m3 LC","10","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/16/2011","AQS","270750005","3","3.2","ug/m3 LC","13","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/17/2011","AQS","270750005","3","2","ug/m3 LC","8","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/18/2011","AQS","270750005","3","1.8","ug/m3 LC","8","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/19/2011","AQS","270750005","3","1.2","ug/m3 LC","5","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/20/2011","AQS","270750005","3","2","ug/m3 LC","8","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/21/2011","AQS","270750005","3","4.1","ug/m3 LC","17","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/22/2011","AQS","270750005","3","6.8","ug/m3 LC","28","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/23/2011","AQS","270750005","3","9.6","ug/m3 LC","40","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/24/2011","AQS","270750005","3","0.6","ug/m3 LC","3","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/25/2011","AQS","270750005","3","4.1","ug/m3 LC","17","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/26/2011","AQS","270750005","3","2.7","ug/m3 LC","11","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/27/2011","AQS","270750005","3","2.2","ug/m3 LC","9","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/28/2011","AQS","270750005","3","4","ug/m3 LC","17","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/29/2011","AQS","270750005","3","3.1","ug/m3 LC","13","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/30/2011","AQS","270750005","3","5.5","ug/m3 LC","23","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"10/31/2011","AQS","270750005","3","6.6","ug/m3 LC","28","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/01/2011","AQS","270750005","3","9.1","ug/m3 LC","38","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/02/2011","AQS","270750005","3","2.7","ug/m3 LC","11","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/03/2011","AQS","270750005","3","4.1","ug/m3 LC","17","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/04/2011","AQS","270750005","3","5.8","ug/m3 LC","24","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/05/2011","AQS","270750005","3","6.1","ug/m3 LC","25","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/06/2011","AQS","270750005","3","13.7","ug/m3 LC","54","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/08/2011","AQS","270750005","3","3.5","ug/m3 LC","15","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/09/2011","AQS","270750005","3","7.3","ug/m3 LC","30","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/10/2011","AQS","270750005","3","1.8","ug/m3 LC","8","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/11/2011","AQS","270750005","3","3.6","ug/m3 LC","15","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/12/2011","AQS","270750005","3","4.2","ug/m3 LC","18","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/13/2011","AQS","270750005","3","7.5","ug/m3 LC","31","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/14/2011","AQS","270750005","3","3.2","ug/m3 LC","13","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/15/2011","AQS","270750005","3","1.7","ug/m3 LC","7","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/16/2011","AQS","270750005","3","3","ug/m3 LC","13","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/17/2011","AQS","270750005","3","1.5","ug/m3 LC","6","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/18/2011","AQS","270750005","3","3.5","ug/m3 LC","15","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/19/2011","AQS","270750005","3","5.7","ug/m3 LC","24","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/20/2011","AQS","270750005","3","2.5","ug/m3 LC","10","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/21/2011","AQS","270750005","3","10.2","ug/m3 LC","43","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/22/2011","AQS","270750005","3","14.5","ug/m3 LC","56","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/23/2011","AQS","270750005","3","13.5","ug/m3 LC","54","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/24/2011","AQS","270750005","3","13.1","ug/m3 LC","53","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/25/2011","AQS","270750005","3","3.4","ug/m3 LC","14","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/26/2011","AQS","270750005","3","0.5","ug/m3 LC","2","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/27/2011","AQS","270750005","3","0.7","ug/m3 LC","3","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/28/2011","AQS","270750005","3","3.8","ug/m3 LC","16","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/29/2011","AQS","270750005","3","2.3","ug/m3 LC","10","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"11/30/2011","AQS","270750005","3","3.2","ug/m3 LC","13","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/01/2011","AQS","270750005","3","2.1","ug/m3 LC","9","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/02/2011","AQS","270750005","3","1.7","ug/m3 LC","7","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/03/2011","AQS","270750005","3","5.9","ug/m3 LC","25","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/04/2011","AQS","270750005","3","1.5","ug/m3 LC","6","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/05/2011","AQS","270750005","3","3","ug/m3 LC","13","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/06/2011","AQS","270750005","3","3.8","ug/m3 LC","16","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/07/2011","AQS","270750005","3","4.3","ug/m3 LC","18","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/08/2011","AQS","270750005","3","2.5","ug/m3 LC","10","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/09/2011","AQS","270750005","3","3.2","ug/m3 LC","13","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/10/2011","AQS","270750005","3","5.7","ug/m3 LC","24","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/11/2011","AQS","270750005","3","13.5","ug/m3 LC","54","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/12/2011","AQS","270750005","3","15.2","ug/m3 LC","58","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/21/2011","AQS","270750005","3","3.4","ug/m3 LC","14","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/22/2011","AQS","270750005","3","1.7","ug/m3 LC","7","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/23/2011","AQS","270750005","3","3.4","ug/m3 LC","14","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/24/2011","AQS","270750005","3","5.7","ug/m3 LC","24","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/25/2011","AQS","270750005","3","1.5","ug/m3 LC","6","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/26/2011","AQS","270750005","3","1.2","ug/m3 LC","5","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/27/2011","AQS","270750005","3","2.7","ug/m3 LC","11","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/28/2011","AQS","270750005","3","2.7","ug/m3 LC","11","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/29/2011","AQS","270750005","3","5.7","ug/m3 LC","24","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/30/2011","AQS","270750005","3","3","ug/m3 LC","13","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"12/31/2011","AQS","270750005","3","5.1","ug/m3 LC","21","Boundary Waters","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27","Minnesota","075","Lake","47.948622","-91.495574"
"01/01/2011","AQS","270834210","3","5.9","ug/m3 LC","25","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/02/2011","AQS","270834210","3","6.8","ug/m3 LC","28","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/03/2011","AQS","270834210","3","10.1","ug/m3 LC","42","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/04/2011","AQS","270834210","3","12.2","ug/m3 LC","51","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/05/2011","AQS","270834210","3","11.8","ug/m3 LC","49","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/06/2011","AQS","270834210","3","24.3","ug/m3 LC","77","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/07/2011","AQS","270834210","3","15.9","ug/m3 LC","59","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/08/2011","AQS","270834210","3","8.8","ug/m3 LC","37","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/09/2011","AQS","270834210","3","22","ug/m3 LC","72","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/10/2011","AQS","270834210","3","21","ug/m3 LC","70","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/11/2011","AQS","270834210","3","17","ug/m3 LC","61","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/12/2011","AQS","270834210","3","11.2","ug/m3 LC","47","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/13/2011","AQS","270834210","3","18.6","ug/m3 LC","65","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/14/2011","AQS","270834210","3","18.7","ug/m3 LC","65","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/15/2011","AQS","270834210","3","8.1","ug/m3 LC","34","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/16/2011","AQS","270834210","3","10.6","ug/m3 LC","44","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/17/2011","AQS","270834210","3","24.5","ug/m3 LC","77","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/18/2011","AQS","270834210","3","7.3","ug/m3 LC","30","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/19/2011","AQS","270834210","3","6.7","ug/m3 LC","28","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/20/2011","AQS","270834210","3","8.2","ug/m3 LC","34","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/21/2011","AQS","270834210","3","11.6","ug/m3 LC","48","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/22/2011","AQS","270834210","3","14","ug/m3 LC","55","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/23/2011","AQS","270834210","3","14.6","ug/m3 LC","56","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
"01/24/2011","AQS","270834210","3","13","ug/m3 LC","53","Southwest Minnesota Regional Airport","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32140","Marshall, MN","27","Minnesota","083","Lyon","44.4438000009431","-95.81789"
